Date,Description,Deposits,Withdrawls,Balance,Category
25-Aug-23,IMPS,424.4,00.00,"12,61,871.32",
25-Aug-23,Cash,00.00,"3,15,467.83","9,46,403.49",
25-Aug-23,IMPS,00.00,"1,18,300.44","8,28,103.05",
25-Aug-23,IMPS,"8,29,472.00",00.00,"16,57,575.05",
25-Aug-23,Purchase,00.00,"2,36,796.44","14,20,778.61",
25-Aug-23,RTGS,"92,444.00",00.00,"15,13,222.61",
25-Aug-23,Cheque,03.64,00.00,"15,13,226.25",
25-Aug-23,IMPS,00.00,"1,51,322.63","13,61,903.62",
25-Aug-23,RTGS,00.00,"1,51,322.62","12,10,581.00",
25-Aug-23,ATM,00.00,"6,05,290.50","6,05,290.50",
25-Aug-23,Bill,"18,002.00",00.00,"6,23,292.50",
25-Aug-23,Commission,00.00,"1,03,882.08","5,19,410.42",
25-Aug-23,Interest,"22,648.00",00.00,"5,42,058.42",
25-Aug-23,Transportellaneous,00.00,"77,436.92","4,64,621.50",
25-Aug-23,Commission,00.00,"58,077.69","4,06,543.81",
25-Aug-23,Tax,00.00,"50,817.98","3,55,725.83",
25-Aug-23,Commission,"92,892.00",00.00,"4,48,617.83",
25-Aug-23,Reversal,00.00,"64,088.26","3,84,529.57",
25-Aug-23,Transportellaneous,178.78,00.00,"3,84,708.35",
25-Aug-23,RTGS,"4,031.20",00.00,"3,88,739.55",
25-Aug-23,IMPS,00.00,"48,592.44","3,40,147.11",
25-Aug-23,ATM,00.00,"85,036.78","2,55,110.33",
25-Aug-23,Cash,00.00,"2,55,110.33",00.00,
25-Aug-23,Cash,05.00,00.00,05.00,
25-Aug-23,Purchase,00.00,00.56,04.44,
25-Aug-23,RTGS,00.00,00.56,03.88,
25-Aug-23,Commission,00.00,03.88,00.00,
25-Aug-23,Transfer,"1,869.00",00.00,"1,869.00",
25-Aug-23,Transfer,"28,047.56",00.00,"29,916.56",
25-Aug-23,Tax,575.5,00.00,"30,492.06",
25-Aug-23,Reversal,00.00,"3,388.01","27,104.05",
25-Aug-23,Commission,00.00,"3,872.01","23,232.04",
25-Aug-23,Transportellaneous,00.00,"23,232.04",00.00,
25-Aug-23,Cheque,"19,201.00",00.00,"19,201.00",
25-Aug-23,Commission,00.00,"2,743.00","16,458.00",
26-Aug-23,RTGS,00.00,"1,828.67","14,629.33",
26-Aug-23,Interest,455.2,00.00,"15,084.53",
26-Aug-23,ATM,00.00,"2,514.09","12,570.44",
26-Aug-23,Bill,00.00,"1,396.72","11,173.72",
26-Aug-23,Purchase,00.00,"1,862.29","9,311.43",
26-Aug-23,Bill,00.00,"9,311.43",00.00,
26-Aug-23,Cheque,"8,05,992.80",00.00,"8,05,992.80",
26-Aug-23,Reversal,"1,60,094.81",00.00,"9,66,087.61",
26-Aug-23,Transportellaneous,"49,619.80",00.00,"10,15,707.41",
26-Aug-23,Commission,"1,925.00",00.00,"10,17,632.41",
26-Aug-23,Commission,"13,22,875.80",00.00,"23,40,508.21",
26-Aug-23,Cheque,09.70,00.00,"23,40,517.91",
26-Aug-23,Cash,"5,264.16",00.00,"23,45,782.07",
26-Aug-23,Cash,"3,28,891.00",00.00,"26,74,673.07",
26-Aug-23,Debit Card,"15,75,727.00",00.00,"42,50,400.07",
26-Aug-23,ATM,00.00,"7,08,400.01","35,42,000.06",
26-Aug-23,Transportellaneous,00.00,"3,54,200.01","31,87,800.05",
26-Aug-23,Tax,33,00.00,"31,87,833.05",
26-Aug-23,Interest,"2,102.00",00.00,"31,89,935.05",
26-Aug-23,Cheque,"2,29,924.90",00.00,"34,19,859.95",
26-Aug-23,RTGS,00.00,"34,19,859.95",00.00,
26-Aug-23,RTGS,472,00.00,472,
26-Aug-23,Cheque,"16,754.00",00.00,"17,226.00",
26-Aug-23,Debit Card,"6,004.54",00.00,"23,230.54",
26-Aug-23,Debit Card,51.36,00.00,"23,281.90",
27-Aug-23,Transfer,00.00,"11,640.95","11,640.95",
27-Aug-23,RTGS,42.8,00.00,"11,683.75",
27-Aug-23,Tax,34.35,00.00,"11,718.10",
27-Aug-23,Cheque,"29,465.20",00.00,"41,183.30",
27-Aug-23,Debit Card,08.00,00.00,"41,191.30",
27-Aug-23,Cheque,00.00,"5,148.91","36,042.39",
27-Aug-23,RTGS,48.34,00.00,"36,090.73",
27-Aug-23,Purchase,04.00,00.00,"36,094.73",
27-Aug-23,Transportellaneous,00.00,"3,609.47","32,485.26",
27-Aug-23,Commission,"3,270.00",00.00,"35,755.26",
27-Aug-23,ATM,"18,03,988.00",00.00,"18,39,743.26",
27-Aug-23,Interest,"2,04,531.25",00.00,"20,44,274.51",
27-Aug-23,Cheque,00.00,"2,27,141.61","18,17,132.90",
27-Aug-23,RTGS,00.00,"2,27,141.61","15,89,991.29",
27-Aug-23,Transfer,00.00,"2,64,998.55","13,24,992.74",
27-Aug-23,NEFT,00.00,"3,31,248.19","9,93,744.56",
27-Aug-23,Purchase,00.00,"2,48,436.14","7,45,308.42",
27-Aug-23,Interest,"17,81,395.80",00.00,"25,26,704.22",
27-Aug-23,Cheque,00.00,"2,80,744.91","22,45,959.31",
27-Aug-23,IMPS,"13,128.40",00.00,"22,59,087.71",
27-Aug-23,Transfer,129.66,00.00,"22,59,217.37",
27-Aug-23,Transfer,575.64,00.00,"22,59,793.01",
27-Aug-23,Transfer,"8,148.57",00.00,"22,67,941.58",
27-Aug-23,Commission,00.00,"3,23,991.65","19,43,949.93",
27-Aug-23,IMPS,"15,330.00",00.00,"19,59,279.93",
27-Aug-23,Purchase,00.00,"19,59,279.93",00.00,
27-Aug-23,ATM,05.40,00.00,05.40,
27-Aug-23,Transfer,"17,20,255.00",00.00,"17,20,260.40",
27-Aug-23,Debit Card,00.00,"17,20,260.40",00.00,
27-Aug-23,RTGS,"1,87,218.00",00.00,"1,87,218.00",
27-Aug-23,Commission,"20,669.91",00.00,"2,07,887.91",
27-Aug-23,Commission,00.00,"2,07,887.91",00.00,
27-Aug-23,Debit Card,23,00.00,23,
27-Aug-23,Interest,00.00,02.88,20.12,
27-Aug-23,Bill,55.6,00.00,75.72,
27-Aug-23,Transportellaneous,00.00,10.82,64.9,
27-Aug-23,Commission,00.00,07.21,57.69,
27-Aug-23,Transfer,00.00,09.62,48.08,
27-Aug-23,Cheque,00.00,05.34,42.74,
27-Aug-23,NEFT,00.00,10.69,32.06,
27-Aug-23,Commission,00.00,06.41,25.65,
27-Aug-23,Transfer,06.20,00.00,31.85,
27-Aug-23,Purchase,09.80,00.00,41.65,
27-Aug-23,Interest,00.00,10.41,31.24,
27-Aug-23,Bill,00.00,03.12,28.12,
27-Aug-23,Cheque,08.00,00.00,36.12,
27-Aug-23,Commission,00.00,18.06,18.06,
27-Aug-23,Cash,"18,04,238.25",00.00,"18,04,256.31",
27-Aug-23,Tax,00.00,"3,60,851.26","14,43,405.05",
27-Aug-23,RTGS,00.67,00.00,"14,43,405.72",
27-Aug-23,Bill,00.00,"2,40,567.62","12,02,838.10",
28-Aug-23,IMPS,330.5,00.00,"12,03,168.60",
28-Aug-23,Cash,00.00,"3,00,792.15","9,02,376.45",
28-Aug-23,ATM,"2,318.00",00.00,"9,04,694.45",
28-Aug-23,Debit Card,00.00,"2,26,173.61","6,78,520.84",
28-Aug-23,Tax,"2,16,774.53",00.00,"8,95,295.37",
28-Aug-23,ATM,"6,43,958.00",00.00,"15,39,253.37",
28-Aug-23,IMPS,00.00,"2,19,893.34","13,19,360.03",
28-Aug-23,Purchase,"3,12,279.50",00.00,"16,31,639.53",
28-Aug-23,Tax,"2,655.70",00.00,"16,34,295.23",
28-Aug-23,NEFT,"27,904.50",00.00,"16,62,199.73",
28-Aug-23,Cash,01.00,00.00,"16,62,200.73",
28-Aug-23,Cash,00.00,"8,31,100.37","8,31,100.36",
28-Aug-23,Interest,00.00,"83,110.04","7,47,990.32",
28-Aug-23,Cheque,00.00,"3,73,995.16","3,73,995.16",
28-Aug-23,Debit Card,00.00,"1,86,997.58","1,86,997.58",
28-Aug-23,Cash,00.00,"31,166.26","1,55,831.32",
28-Aug-23,Debit Card,"1,51,087.70",00.00,"3,06,919.02",
28-Aug-23,Bill,45.9,00.00,"3,06,964.92",
28-Aug-23,Interest,00.00,"38,370.62","2,68,594.30",
28-Aug-23,Cash,"1,61,173.06",00.00,"4,29,767.36",
28-Aug-23,RTGS,31,00.00,"4,29,798.36",
28-Aug-23,NEFT,150.49,00.00,"4,29,948.85",
28-Aug-23,Bill,"69,031.70",00.00,"4,98,980.55",
28-Aug-23,RTGS,00.00,"83,163.43","4,15,817.12",
28-Aug-23,NEFT,00.00,"41,581.71","3,74,235.41",
28-Aug-23,Transfer,00.00,"1,87,117.71","1,87,117.70",
28-Aug-23,Bill,00.00,"23,389.71","1,63,727.99",
28-Aug-23,Transfer,879,00.00,"1,64,606.99",
29-Aug-23,NEFT,00.00,"41,151.75","1,23,455.24",
30-Aug-23,Cheque,00.00,"20,575.87","1,02,879.37",
30-Aug-23,Interest,"28,307.06",00.00,"1,31,186.43",
30-Aug-23,IMPS,00.00,"13,118.64","1,18,067.79",
30-Aug-23,Transportellaneous,00.00,"19,677.97","98,389.82",
30-Aug-23,NEFT,00.00,"24,597.46","73,792.37",
30-Aug-23,Bill,"3,183.70",00.00,"76,976.07",
30-Aug-23,IMPS,"1,34,075.00",00.00,"2,11,051.07",
30-Aug-23,Cash,00.00,"1,05,525.54","1,05,525.54",
30-Aug-23,Reversal,00.00,"13,190.69","92,334.85",
30-Aug-23,Reversal,"3,76,522.00",00.00,"4,68,856.85",
30-Aug-23,Interest,"1,29,327.50",00.00,"5,98,184.35",
30-Aug-23,ATM,142,00.00,"5,98,326.35",
30-Aug-23,Bill,"43,007.12",00.00,"6,41,333.47",
30-Aug-23,Interest,"2,215.40",00.00,"6,43,548.87",
30-Aug-23,Reversal,00.00,"1,60,887.22","4,82,661.65",
30-Aug-23,Bill,00.00,"1,60,887.22","3,21,774.43",
30-Aug-23,Purchase,86,00.00,"3,21,860.43",
30-Aug-23,RTGS,05.30,00.00,"3,21,865.73",
30-Aug-23,Commission,00.00,"80,466.43","2,41,399.30",
30-Aug-23,Cash,00.00,"40,233.22","2,01,166.08",
30-Aug-23,IMPS,"1,852.10",00.00,"2,03,018.18",
30-Aug-23,Transfer,00.00,"1,01,509.09","1,01,509.09",
30-Aug-23,ATM,00.00,"11,278.79","90,230.30",
30-Aug-23,Reversal,00.00,"22,557.58","67,672.73",
30-Aug-23,Transportellaneous,495.36,00.00,"68,168.09",
30-Aug-23,NEFT,00.00,"68,168.09",00.00,
30-Aug-23,Tax,"1,74,427.40",00.00,"1,74,427.40",
30-Aug-23,Cheque,00.00,"21,803.43","1,52,623.98",
30-Aug-23,Transfer,00.00,"50,874.66","1,01,749.32",
30-Aug-23,Reversal,"31,635.00",00.00,"1,33,384.32",
30-Aug-23,IMPS,199.27,00.00,"1,33,583.59",
30-Aug-23,Cash,"12,86,398.25",00.00,"14,19,981.84",
30-Aug-23,IMPS,00.00,"3,54,995.46","10,64,986.38",
30-Aug-23,IMPS,"41,851.47",00.00,"11,06,837.85",
30-Aug-23,Cheque,06.70,00.00,"11,06,844.55",
30-Aug-23,Cheque,"23,851.50",00.00,"11,30,696.05",
30-Aug-23,RTGS,00.00,"1,25,632.89","10,05,063.16",
30-Aug-23,Transportellaneous,34,00.00,"10,05,097.16",
30-Aug-23,IMPS,"11,09,548.50",00.00,"21,14,645.66",
30-Aug-23,Tax,"1,34,252.53",00.00,"22,48,898.19",
30-Aug-23,ATM,00.00,"3,21,271.17","19,27,627.02",
30-Aug-23,Reversal,02.60,00.00,"19,27,629.62",
30-Aug-23,Tax,"3,33,447.50",00.00,"22,61,077.12",
30-Aug-23,RTGS,00.00,"4,52,215.42","18,08,861.70",
30-Aug-23,Transportellaneous,"1,85,594.12",00.00,"19,94,455.82",
30-Aug-23,Cheque,00.00,"2,84,922.26","17,09,533.56",
30-Aug-23,Interest,09.00,00.00,"17,09,542.56",
30-Aug-23,NEFT,41,00.00,"17,09,583.56",
30-Aug-23,IMPS,"10,160.44",00.00,"17,19,744.00",
30-Aug-23,RTGS,00.00,"1,71,974.40","15,47,769.60",
30-Aug-23,Purchase,49.63,00.00,"15,47,819.23",
30-Aug-23,Bill,108,00.00,"15,47,927.23",
30-Aug-23,Tax,00.00,"1,93,490.90","13,54,436.33",
30-Aug-23,Purchase,"1,20,339.34",00.00,"14,74,775.67",
30-Aug-23,ATM,"88,491.00",00.00,"15,63,266.67",
30-Aug-23,NEFT,"18,69,744.25",00.00,"34,33,010.92",
30-Aug-23,Bill,00.00,"4,29,126.37","30,03,884.56",
30-Aug-23,Commission,00.00,"3,75,485.57","26,28,398.99",
30-Aug-23,Transportellaneous,197.76,00.00,"26,28,596.75",
30-Aug-23,Transportellaneous,00.00,"5,25,719.35","21,02,877.40",
30-Aug-23,IMPS,"19,42,205.00",00.00,"40,45,082.40",
30-Aug-23,Purchase,951.44,00.00,"40,46,033.84",
30-Aug-23,Purchase,29.9,00.00,"40,46,063.74",
30-Aug-23,Interest,202.6,00.00,"40,46,266.34",
30-Aug-23,NEFT,04.10,00.00,"40,46,270.44",
30-Aug-23,Transportellaneous,"21,228.00",00.00,"40,67,498.44",
30-Aug-23,RTGS,00.47,00.00,"40,67,498.91",
30-Aug-23,RTGS,00.00,"40,67,498.91",00.00,
30-Aug-23,Interest,296.12,00.00,296.12,
30-Aug-23,Reversal,00.00,49.35,246.77,
30-Aug-23,Transfer,00.00,123.39,123.38,
30-Aug-23,NEFT,00.00,20.56,102.82,
30-Aug-23,Transportellaneous,41.66,00.00,144.48,
30-Aug-23,Debit Card,00.00,16.05,128.43,
30-Aug-23,Transportellaneous,00.00,64.22,64.22,
30-Aug-23,Debit Card,00.00,06.42,57.8,
30-Aug-23,Transportellaneous,119,00.00,176.8,
30-Aug-23,IMPS,16.77,00.00,193.57,
31-Aug-23,Transportellaneous,13,00.00,206.57,
31-Aug-23,RTGS,495,00.00,701.57,
31-Aug-23,Debit Card,02.21,00.00,703.78,
31-Aug-23,Transportellaneous,00.00,78.2,625.58,
31-Aug-23,IMPS,00.00,125.12,500.46,
31-Aug-23,IMPS,"1,583.14",00.00,"2,083.60",
31-Aug-23,Cash,00.00,297.66,"1,785.94",
31-Aug-23,Cheque,00.00,357.19,"1,428.75",
31-Aug-23,Cheque,"3,164.80",00.00,"4,593.55",
31-Aug-23,NEFT,285,00.00,"4,878.55",
31-Aug-23,Transfer,00.00,542.06,"4,336.49",
31-Aug-23,Transfer,"8,114.09",00.00,"12,450.58",
31-Aug-23,Transfer,"1,707.00",00.00,"14,157.58",
31-Aug-23,Bill,"2,37,853.41",00.00,"2,52,010.99",
31-Aug-23,Interest,"3,987.29",00.00,"2,55,998.28",
31-Aug-23,RTGS,00.00,"63,999.57","1,91,998.71",
31-Aug-23,IMPS,"52,000.81",00.00,"2,43,999.52",
31-Aug-23,Transportellaneous,00.00,"48,799.90","1,95,199.62",
31-Aug-23,Tax,00.00,"19,519.96","1,75,679.66",
31-Aug-23,Cash,00.00,"1,75,679.66",00.00,
31-Aug-23,Cash,87.01,00.00,87.01,
31-Aug-23,Commission,"5,60,657.00",00.00,"5,60,744.01",
31-Aug-23,Tax,00.00,"1,40,186.00","4,20,558.01",
31-Aug-23,ATM,321.7,00.00,"4,20,879.71",
31-Aug-23,Transportellaneous,00.00,"4,20,879.71",00.00,
31-Aug-23,Transportellaneous,15,00.00,15,
31-Aug-23,Interest,"17,723.34",00.00,"17,738.34",
31-Aug-23,Cash,"2,109.00",00.00,"19,847.34",
31-Aug-23,RTGS,"29,732.90",00.00,"49,580.24",
31-Aug-23,Transportellaneous,"10,02,935.20",00.00,"10,52,515.44",
31-Aug-23,RTGS,00.00,"2,10,503.09","8,42,012.35",
31-Aug-23,Debit Card,00.70,00.00,"8,42,013.05",
31-Aug-23,Debit Card,00.00,"2,80,671.02","5,61,342.03",
31-Aug-23,Reversal,00.00,"56,134.20","5,05,207.83",
31-Aug-23,Commission,"2,14,457.50",00.00,"7,19,665.33",
31-Aug-23,Purchase,26,00.00,"7,19,691.33",
31-Aug-23,Cheque,00.88,00.00,"7,19,692.21",
31-Aug-23,Cash,51.3,00.00,"7,19,743.51",
31-Aug-23,IMPS,00.43,00.00,"7,19,743.94",
31-Aug-23,Cash,00.00,"89,967.99","6,29,775.95",
31-Aug-23,Interest,00.00,"62,977.60","5,66,798.36",
31-Aug-23,Interest,00.00,"5,66,798.36",00.00,
31-Aug-23,Transportellaneous,"3,73,570.00",00.00,"3,73,570.00",
01-Sep-23,Purchase,"8,262.46",00.00,"3,81,832.46",
01-Sep-23,Bill,00.00,"63,638.74","3,18,193.72",
01-Sep-23,Commission,06.00,00.00,"3,18,199.72",
01-Sep-23,Transfer,00.00,"1,59,099.86","1,59,099.86",
01-Sep-23,IMPS,03.96,00.00,"1,59,103.82",
01-Sep-23,Bill,00.00,"39,775.96","1,19,327.86",
01-Sep-23,Commission,"17,099.10",00.00,"1,36,426.96",
01-Sep-23,NEFT,"6,06,008.00",00.00,"7,42,434.96",
02-Sep-23,Cash,00.00,"2,47,478.32","4,94,956.64",
02-Sep-23,Bill,00.00,"4,94,956.64",00.00,
02-Sep-23,Commission,42.7,00.00,42.7,
02-Sep-23,ATM,00.00,42.7,00.00,
02-Sep-23,Tax,03.87,00.00,03.87,
02-Sep-23,Transportellaneous,00.00,01.94,01.94,
02-Sep-23,Cash,00.00,00.24,01.70,
02-Sep-23,Cash,"2,247.00",00.00,"2,248.70",
02-Sep-23,Cash,27.2,00.00,"2,275.90",
02-Sep-23,Commission,00.00,"2,275.90",00.00,
02-Sep-23,Tax,07.00,00.00,07.00,
02-Sep-23,Debit Card,00.00,02.33,04.67,
02-Sep-23,NEFT,00.00,00.52,04.15,
02-Sep-23,Cheque,"3,37,290.50",00.00,"3,37,294.65",
02-Sep-23,NEFT,00.00,"84,323.66","2,52,970.99",
02-Sep-23,Transfer,"2,805.00",00.00,"2,55,775.99",
02-Sep-23,Cheque,00.00,"85,258.66","1,70,517.33",
02-Sep-23,Cash,"30,273.00",00.00,"2,00,790.33",
02-Sep-23,Bill,00.00,"66,930.11","1,33,860.22",
02-Sep-23,ATM,00.00,"22,310.04","1,11,550.18",
02-Sep-23,ATM,"82,972.34",00.00,"1,94,522.52",
02-Sep-23,Commission,"1,41,644.00",00.00,"3,36,166.52",
02-Sep-23,Cash,"2,83,512.20",00.00,"6,19,678.72",
02-Sep-23,Cheque,"1,45,731.20",00.00,"7,65,409.92",
02-Sep-23,Debit Card,00.00,"1,27,568.32","6,37,841.60",
02-Sep-23,RTGS,208.01,00.00,"6,38,049.61",
02-Sep-23,NEFT,"25,184.00",00.00,"6,63,233.61",
02-Sep-23,Reversal,00.00,"3,31,616.81","3,31,616.80",
02-Sep-23,Transportellaneous,00.00,"1,65,808.40","1,65,808.40",
02-Sep-23,Transportellaneous,317.9,00.00,"1,66,126.30",
02-Sep-23,Transfer,00.00,"41,531.58","1,24,594.72",
03-Sep-23,Commission,00.00,"31,148.68","93,446.04",
03-Sep-23,Tax,00.00,"11,680.76","81,765.28",
03-Sep-23,Interest,00.00,"16,353.06","65,412.22",
03-Sep-23,IMPS,02.11,00.00,"65,414.33",
03-Sep-23,Transfer,"5,197.90",00.00,"70,612.23",
03-Sep-23,Cheque,00.00,"7,845.80","62,766.43",
03-Sep-23,Interest,03.97,00.00,"62,770.40",
03-Sep-23,Cash,"99,256.53",00.00,"1,62,026.93",
03-Sep-23,Interest,00.00,"16,202.69","1,45,824.24",
03-Sep-23,Reversal,00.00,"48,608.08","97,216.16",
04-Sep-23,Transportellaneous,03.20,00.00,"97,219.36",
04-Sep-23,Cheque,00.00,"12,152.42","85,066.94",
04-Sep-23,Reversal,"4,15,537.00",00.00,"5,00,603.94",
04-Sep-23,RTGS,00.00,"1,25,150.99","3,75,452.96",
04-Sep-23,Purchase,35.6,00.00,"3,75,488.56",
04-Sep-23,RTGS,00.00,"41,720.95","3,33,767.61",
04-Sep-23,Purchase,"20,542.00",00.00,"3,54,309.61",
04-Sep-23,NEFT,00.00,"88,577.40","2,65,732.21",
05-Sep-23,Transfer,"2,499.70",00.00,"2,68,231.91",
05-Sep-23,Tax,00.00,"67,057.98","2,01,173.93",
05-Sep-23,Tax,00.00,"2,01,173.93",00.00,
05-Sep-23,IMPS,48.51,00.00,48.51,
05-Sep-23,Cheque,00.00,12.13,36.38,
05-Sep-23,Transfer,"17,992.00",00.00,"18,028.38",
06-Sep-23,ATM,"1,82,558.25",00.00,"2,00,586.63",
07-Sep-23,Tax,00.00,"25,073.33","1,75,513.30",
07-Sep-23,Cash,00.00,"19,501.48","1,56,011.82",
07-Sep-23,Interest,366,00.00,"1,56,377.82",
07-Sep-23,Transfer,00.00,"19,547.23","1,36,830.59",
07-Sep-23,Transfer,"1,171.60",00.00,"1,38,002.19",
07-Sep-23,ATM,"17,02,926.00",00.00,"18,40,928.19",
07-Sep-23,IMPS,00.00,"2,30,116.02","16,10,812.17",
07-Sep-23,Transfer,"2,25,565.00",00.00,"18,36,377.17",
07-Sep-23,Transfer,00.00,"3,06,062.86","15,30,314.31",
07-Sep-23,Bill,573.08,00.00,"15,30,887.39",
07-Sep-23,Debit Card,00.00,"2,55,147.90","12,75,739.49",
07-Sep-23,Reversal,"12,72,147.00",00.00,"25,47,886.49",
08-Sep-23,Cheque,"11,63,271.00",00.00,"37,11,157.49",
08-Sep-23,Debit Card,245,00.00,"37,11,402.49",
08-Sep-23,Commission,"1,94,060.00",00.00,"39,05,462.49",
08-Sep-23,Cash,"77,662.00",00.00,"39,83,124.49",
08-Sep-23,Bill,00.00,"4,97,890.56","34,85,233.93",
08-Sep-23,Cash,05.00,00.00,"34,85,238.93",
08-Sep-23,Reversal,57.2,00.00,"34,85,296.13",
08-Sep-23,NEFT,"39,137.00",00.00,"35,24,433.13",
08-Sep-23,Purchase,"12,717.20",00.00,"35,37,150.33",
08-Sep-23,NEFT,15,00.00,"35,37,165.33",
08-Sep-23,Debit Card,13.87,00.00,"35,37,179.20",
08-Sep-23,Debit Card,00.00,"8,84,294.80","26,52,884.40",
08-Sep-23,Transportellaneous,"2,51,579.97",00.00,"29,04,464.37",
08-Sep-23,Commission,00.00,"2,90,446.44","26,14,017.93",
08-Sep-23,IMPS,"4,026.32",00.00,"26,18,044.25",
08-Sep-23,Purchase,01.00,00.00,"26,18,045.25",
08-Sep-23,RTGS,00.00,"2,90,893.92","23,27,151.33",
08-Sep-23,IMPS,00.00,"11,63,575.67","11,63,575.66",
08-Sep-23,IMPS,"12,053.03",00.00,"11,75,628.69",
08-Sep-23,Debit Card,00.00,"2,93,907.17","8,81,721.52",
08-Sep-23,Commission,"16,67,301.75",00.00,"25,49,023.27",
08-Sep-23,Debit Card,00.00,"3,64,146.18","21,84,877.09",
09-Sep-23,Transfer,00.00,"5,46,219.27","16,38,657.82",
09-Sep-23,IMPS,"23,831.83",00.00,"16,62,489.65",
09-Sep-23,ATM,00.00,"5,54,163.22","11,08,326.43",
09-Sep-23,Debit Card,05.30,00.00,"11,08,331.73",
09-Sep-23,Purchase,03.00,00.00,"11,08,334.73",
09-Sep-23,Tax,292.61,00.00,"11,08,627.34",
09-Sep-23,Debit Card,14.4,00.00,"11,08,641.74",
09-Sep-23,Transportellaneous,00.00,"1,38,580.22","9,70,061.52",
09-Sep-23,Reversal,"15,04,369.25",00.00,"24,74,430.77",
09-Sep-23,RTGS,06.31,00.00,"24,74,437.08",
09-Sep-23,Purchase,138,00.00,"24,74,575.08",
09-Sep-23,Reversal,"76,551.60",00.00,"25,51,126.68",
09-Sep-23,ATM,"11,74,260.00",00.00,"37,25,386.68",
09-Sep-23,ATM,"2,56,326.75",00.00,"39,81,713.43",
09-Sep-23,IMPS,00.00,"7,96,342.69","31,85,370.74",
09-Sep-23,Cheque,00.00,"4,55,052.96","27,30,317.78",
09-Sep-23,Commission,"2,85,719.20",00.00,"30,16,036.98",
09-Sep-23,Cheque,00.00,"3,35,115.22","26,80,921.76",
09-Sep-23,ATM,04.80,00.00,"26,80,926.56",
09-Sep-23,Cheque,07.00,00.00,"26,80,933.56",
09-Sep-23,Cheque,137.24,00.00,"26,81,070.80",
09-Sep-23,Purchase,05.89,00.00,"26,81,076.69",
09-Sep-23,Interest,07.30,00.00,"26,81,083.99",
09-Sep-23,Cash,38,00.00,"26,81,121.99",
09-Sep-23,NEFT,06.80,00.00,"26,81,128.79",
09-Sep-23,Purchase,"2,950.54",00.00,"26,84,079.33",
09-Sep-23,IMPS,00.00,"6,71,019.83","20,13,059.50",
09-Sep-23,NEFT,05.00,00.00,"20,13,064.50",
09-Sep-23,Cheque,00.00,"5,03,266.13","15,09,798.38",
09-Sep-23,Purchase,"69,588.20",00.00,"15,79,386.58",
09-Sep-23,NEFT,"6,69,182.00",00.00,"22,48,568.58",
09-Sep-23,Cash,"9,69,796.00",00.00,"32,18,364.58",
09-Sep-23,Reversal,00.00,"8,04,591.15","24,13,773.44",
09-Sep-23,RTGS,00.00,"2,68,197.05","21,45,576.39",
09-Sep-23,RTGS,57.9,00.00,"21,45,634.29",
09-Sep-23,Cash,"18,96,638.00",00.00,"40,42,272.29",
09-Sep-23,Cash,00.00,"40,42,272.29",00.00,
09-Sep-23,RTGS,"61,011.00",00.00,"61,011.00",
09-Sep-23,Reversal,00.00,"8,715.86","52,295.14",
09-Sep-23,Purchase,772,00.00,"53,067.14",
09-Sep-23,NEFT,"1,28,577.16",00.00,"1,81,644.30",
09-Sep-23,Bill,00.00,"45,411.08","1,36,233.22",
10-Sep-23,Cheque,"16,13,879.00",00.00,"17,50,112.22",
10-Sep-23,Tax,00.00,"8,75,056.11","8,75,056.11",
10-Sep-23,RTGS,00.00,"1,45,842.69","7,29,213.42",
10-Sep-23,Reversal,04.45,00.00,"7,29,217.87",
10-Sep-23,Interest,00.00,"7,29,217.87",00.00,
10-Sep-23,Bill,"17,392.00",00.00,"17,392.00",
10-Sep-23,Tax,00.00,"8,696.00","8,696.00",
10-Sep-23,ATM,"4,079.36",00.00,"12,775.36",
10-Sep-23,Debit Card,"3,247.70",00.00,"16,023.06",
10-Sep-23,Purchase,26.49,00.00,"16,049.55",
10-Sep-23,Transfer,00.00,"2,006.19","14,043.36",
10-Sep-23,RTGS,"1,05,920.50",00.00,"1,19,963.86",
10-Sep-23,Purchase,59.7,00.00,"1,20,023.56",
10-Sep-23,Tax,"1,05,392.69",00.00,"2,25,416.25",
10-Sep-23,Cash,"15,03,189.00",00.00,"17,28,605.25",
10-Sep-23,RTGS,00.00,"3,45,721.05","13,82,884.20",
10-Sep-23,Commission,00.00,"13,82,884.20",00.00,
10-Sep-23,Bill,"2,725.90",00.00,"2,725.90",
10-Sep-23,Transfer,00.00,908.63,"1,817.27",
10-Sep-23,ATM,795,00.00,"2,612.27",
10-Sep-23,Reversal,"2,05,589.75",00.00,"2,08,202.02",
11-Sep-23,Transfer,00.00,"1,04,101.01","1,04,101.01",
11-Sep-23,Transportellaneous,00.00,"14,871.57","89,229.44",
11-Sep-23,Debit Card,00.00,"11,153.68","78,075.76",
11-Sep-23,IMPS,00.00,"8,675.08","69,400.68",
11-Sep-23,Commission,00.00,"17,350.17","52,050.51",
11-Sep-23,Bill,04.00,00.00,"52,054.51",
11-Sep-23,NEFT,00.00,"8,675.75","43,378.76",
11-Sep-23,Reversal,00.00,"8,675.75","34,703.01",
11-Sep-23,Debit Card,342.1,00.00,"35,045.11",
11-Sep-23,ATM,"20,574.52",00.00,"55,619.63",
12-Sep-23,Transfer,"56,155.38",00.00,"1,11,775.01",
12-Sep-23,Purchase,413,00.00,"1,12,188.01",
12-Sep-23,IMPS,00.00,"11,218.80","1,00,969.21",
12-Sep-23,NEFT,00.00,"16,828.20","84,141.01",
